Number	Name	Desig	Family	CS	Class	DiamS	DiamF	Diam	HS	HBand	H	GS	G	AlbS	AlbF	Albedo	PF	Period	PerDesc	AmpF	AmpMin	AmpMax	U	Pole	BIN	Notes
239440	2007 TR171	2007 TR171	MB-O	A	C	C		3.09	T		16.28	G	0.875	A		0.057		6.277			0.61	0.69	2	0		
239668	2008 XU53	2008 XU53	THM	A	C	C		2.09	T		16.76	L	0.15	A		0.08		3.78				0.65	2	0		
239673	2008 YV22	2008 YV22	KOR	A	S	C		1.18	T		16.8	L	0.15	A		0.24		4.68				0.61	2	0		
239806	1996 GJ5	1996 GJ5	MB-O	A	C	C		3.85	M		15.8	M	0.15	A		0.057		22.12				0.57	2	0		
239889	2000 RF	2000 RF	H	A	E	C		0.528	T		18.31	G	0.000	A		0.3		8.521				0.83	2	0		
239987	2001 RF138	2001 RF138	MB-O	A	C	C		4.05	T		15.69	G	0.760	A		0.057		4.507				0.60	2	0		
240098	2002 CP96	2002 CP96	NYSA	A	S	C		1.33	M		16.7	M	0.15	A		0.21		4.53				0.73	2	0		
240198	2002 RC54	2002 RC54	MB-O	A	C	C		3.06	M		16.3	M	0.15	A		0.057		22.33				0.43	2	0		
240238	2002 TB268	2002 TB268	MB-O	A	C	C		4.46	T		15.48	G	0.200	A		0.057		8.467				0.68	2	0		
240401	2003 UY168	2003 UY168	MB-M	A	SC	C		2.31	M		16.3	M	0.15	A		0.10		16.78				0.13	2	0		
240419	2003 WW	2003 WW	MB-O	A	C	C		3.85	M		15.8	M	0.15	A		0.057		11.335				0.38	2	0		
240486	2004 BU156	2004 BU156	MB-O	A	C	C		2.91	T		16.41	L	0.15	A		0.057		3.53				0.40	2	0		
240558	2004 RU250	2004 RU250	MB-M	A	S	C		1.42	T		17.35	G	0.535	A		0.10		5.923			0.60	0.70	2	0		
240765	2005 MX12	2005 MX12	MB-O	A	C	C		4.18	T		15.62	L	0.15	A		0.057		9.06				0.58	2	0		
240977	2006 JP42	2006 JP42	MB-I	A	S	C		1.42	M		16.6	M	0.15	A		0.20		2.68				0.32	2	0		
241002	2006 KE92	2006 KE92	MB-M	A	SC	C		2.31	M		16.3	M	0.15	A		0.10		9.56				0.29	2	0		
241076	2006 TG62	2006 TG62	MB-O	A	C	C		6.39	M		14.7	M	0.15	A		0.057		44.571				0.60	2	0		
241092	2006 VR2	2006 VR2	MB-O	A	C	C		2.85	T		16.46	G	1.000	A		0.057		8.665				0.65	2	0		
241102	2007 HO	2007 HO	H	A	E	C		1.07	T		16.79	G	0.885	A		0.3		8.727				0.50	2	0		
241158	2007 RR81	2007 RR81	MB-O	A	C	C		4.63	M		15.4	M	0.15	A		0.057		9.7				0.60	3-	0		
241216	2007 TM63	2007 TM63	MB-O	A	C	C		2.89	T		16.43	G	1.000	A		0.057		9.850			0.50	0.51	2	0		
241221	2007 TO80	2007 TO80	MB-O	A	C	C		2.95	T		16.38	L	0.15	A		0.057		5.45				0.67	2	0		
241339	2007 VL269	2007 VL269	MB-I	A	S	C		1.24	M		16.9	M	0.15	A		0.20		7.7				0.85	2+	0		
241596	1998 XM2	1998 XM2	NEA	A	S	C		1.08	M		17.2	M	0.15	A		0.20		8.75				0.40	3-	0		
241603	1999 RC110	1999 RC110	MB-M	A	S	C		2.11	T		16.49	G	1.000	A		0.10		3.579				0.37	2	0		
241607	1999 RJ201	1999 RJ201	MB-M	A	S	C		1.86	T		16.77	G	1.000	A		0.10		5.783			0.44	0.51	2	0		
241618	1999 TY271	1999 TY271	MB-O	A	C	C		3.48	T		16.02	G	0.645	A		0.057		6.517				0.73	2	0		
241620	1999 UQ26	1999 UQ26	MB-O	A	C	C		4.29	T		15.57	G	0.890	A		0.057		5.998				0.39	2	0		
241623	1999 VT19	1999 VT19	MB-O	A	C	C		3.17	T		16.22	G	0.630	A		0.057		8.417				0.68	2	0		
241648	2000 EN11	2000 EN11	MB-O	A	C	C		5.79	T		14.91	G	0.000	A		0.057		41.371				0.98	2	0		
241804	2001 QW282	2001 QW282	MB-O	A	C	C		3.20	M		16.2	M	0.15	A		0.057	>	12.		>		0.2	2-	0		
241827	2001 SR209	2001 SR209	THM	A	C	C		2.58	T		16.3	L	0.15	A		0.08		7.56				0.75	2	0		
241913	2002 AP47	2002 AP47	MB-M	A	SC	C		1.95	T		16.67	L	0.15	A		0.10		8.42				0.39	2	0		
242070	2002 TP130	2002 TP130	FLOR	A	S	C		0.985	T		17.2	L	0.15	A		0.24		3.64				0.30	2	0		
242072	2002 TM136	2002 TM136	MB-O	A	C	C		3.83	T		15.81	G	0.665	A		0.057		9.062				0.31	2	0		
242076	2002 TG179	2002 TG179	EUN	A	S	C		1.81	T		16.02	G	0.915	A		0.21		12.337				0.40	2	0		
242091	2002 TW298	2002 TW298	MB-I	A	S	C		1.53	T		16.45	G	0.945	A		0.20		6.981				0.67	2	0		
242147	2003 BH84	2003 BH84	NEA	A	S	C		1.18	M		17.0	M	0.15	A		0.20		46.32				0.54	2+	0		
242164	2003 FF98	2003 FF98	MB-O	A	C	C		4.43	T		15.5	G	0.470	A		0.057		5.237				0.60	2	0		
242191	2003 NZ6	2003 NZ6	NEA	A	S	C		0.471	M		19.0	M	0.15	A		0.20		13.531			1.19	1.5	3	0		T0
242365	2004 CM27	2004 CM27	MB-O	A	C	C		2.89	T		16.42	G	0.200	A		0.057		9.941			0.45	0.52	2	0		
242366	2004 CP29	2004 CP29	KOR	A	S	C		1.17	T		16.83	L	0.15	A		0.24		4.07				0.45	2	0		
242395	2004 FU43	2004 FU43	MB-O	A	C	C		3.07	T		16.29	L	0.15	A		0.057		7.68				0.84	2	0		
242446	2004 PK96	2004 PK96	MB-O	A	C	C		2.76	T		16.52	G	0.000	A		0.057		5.119				0.47	2	0		
242614	2005 JY112	2005 JY112	MB-O	A	C	C		3.35	M		16.1	M	0.15	A		0.057		3.33				0.40	2	0		
242643	2005 NZ6	2005 NZ6	NEA	A	S	C		0.984	M		17.4	M	0.15	A		0.20	>	10		>		0.6	2	0		
242674	2005 SO146	2005 SO146	MB-O	A	C	C		5.32	M		15.1	M	0.15	A		0.057		7.04				0.80	2	0		
242708	2005 UK1	2005 UK1	NEA	A	S	C		0.713	M		18.1	M	0.15	A		0.20		63.8				0.95	2-	0		
242757	2005 WX70	2005 WX70	MB-O	A	C	C		6.08	T		14.81	G	1.000	A		0.057		4.384				0.32	2	0		
242812	2006 BN149	2006 BN149	MB-O	A	C	C		3.43	T		16.05	G	0.200	A		0.057		6.144				0.55	2	0		
242846	2006 EE39	2006 EE39	MB-I	A	S	C		1.27	T		16.85	L	0.15	A		0.20		3.50				0.29	2	0		
242864	2006 GJ50	2006 GJ50	MB-M	A	SC	C		2.21	M		16.4	M	0.15	A		0.10		126.32				1.18	2	0		
242897	2006 KH73	2006 KH73	MB-M	A	S	C		2.09	T		16.52	L	0.15	A		0.10		30.97				0.64	2	0		
242995	2006 TS8	2006 TS8	MB-O	A	C	C		3.17	T		16.22	L	0.15	A		0.057		10.43				0.33	2	0		
243147	2007 TX18	2007 TX18	NEA	A	S	C		0.953	T		17.47	G	0.470	A		0.20		13.538				0.42	2	0		
243200	2007 TC447	2007 TC447	KOR	A	S	C		1.22	T		16.73	L	0.15	A		0.24		6.36				0.72	2	0		
243271	2008 BV6	2008 BV6	MB-O	A	C	C		2.92	M		16.4	M	0.15	A		0.057		31.37				1.20	2	0		
243369	2008 WC102	2008 WC102	H	A	E	C		0.823	T		17.35	G	0.000	A		0.3		7.120				0.89	2	0		
243566	1995 SA	1995 SA	NEA	A	S	C		1.03	M		17.3	M	0.15	A		0.20		14.37			0.17	0.21	2	0		
243607	1998 WJ42	1998 WJ42	MB-O	A	C	C		2.79	M		16.5	M	0.15	A		0.057		1.52				0.57	2	0		
243633	1999 RL239	1999 RL239	MB-O	A	C	C		4.91	T		15.27	G	0.805	A		0.057		5.034				0.56	2	0		
243665	1999 VZ80	1999 VZ80	MB-I	A	S	C		0.852	T		17.71	G	0.565	A		0.20		6.831				0.74	2	0		
243686	1999 XD138	1999 XD138	MB-O	A	C	C		3.13	T		16.25	G	0.085	A		0.057		15.552				0.40	2	0		
243766	2000 RS26	2000 RS26	MB-I	A	S	C		0.823	T		17.79	G	0.545	A		0.20		6.339				0.76	2	0		
243934	2001 OQ106	2001 OQ106	MB-O	A	C	C		4.42	T		15.5	G	0.475	A		0.057		4.875				0.61	2	0		
244075	2001 TQ200	2001 TQ200	MB-O	A	C	C		3.72	T		15.87	G	0.000	A		0.057		6.807				0.59	2	0		
244398	2002 PL116	2002 PL116	EUN	A	S	C		1.59	M		16.3	M	0.15	A		0.21		3.37				0.29	2	0		
244416	2002 QH	2002 QH	MB-I	A	S	C		1.49	T		16.5	G	0.610	A		0.20		3.901				0.37	2	0		
244527	2002 TT238	2002 TT238	MB-O	A	C	C		4.92	T		15.27	G	0.200	A		0.057		11.179				0.73	2	0		
244537	2002 UE29	2002 UE29	MB-I	A	S	C		1.38	T		16.67	G	0.740	A		0.20		18.709				0.43	2	0		
244805	2003 SQ273	2003 SQ273	MB-I	A	S	C		0.965	T		17.44	G	1.000	A		0.20		9.166				0.59	2	0		
244978	2004 BZ77	2004 BZ77	MB-O	A	C	C		3.78	T		15.84	L	0.15	A		0.057		6.44				0.57	3-	0		
245355	2005 EL263	2005 EL263	MB-O	A	C	C		2.25	T		16.97	L	0.15	A		0.057		3.98				0.73	2	0		
245408	2005 JO	2005 JO	MB-O	A	C	C		2.31	T		16.91	L	0.15	A		0.057		4.82				0.43	2	0		
245568	2005 UR150	2005 UR150	FLOR	A	S	C		1.13	M		16.9	M	0.15	A		0.24		7.602				0.76	3-	0		
245614	2005 WR81	2005 WR81	MB-O	A	C	C		3.34	T		16.11	G	0.255	A		0.057		34.460				0.49	2	0		
245672	2006 BP24	2006 BP24	NYSA	A	S	C		1.16	M		17	M	0.15	A		0.21		7.886				0.58	2	0		
245959	2006 SY55	2006 SY55	MB-M	A	S	C		2.51	T		16.11	G	0.440	A		0.10		3.223				0.38	2	0		
246045	2006 UU198	2006 UU198	MB-I	A	S	C		1.50	T		16.48	G	0.980	A		0.20		7.514				0.88	2	0		
246103	2007 ER160	2007 ER160	MB-M	A	SC	C		3.34	M		15.5	M	0.15	A		0.10		5.22				0.23	2	0		
246104	2007 EB163	2007 EB163	MB-O	A	C	C		4.42	M		15.5	M	0.15	A		0.057		5.54				0.25	2	0		
246222	2007 RL203	2007 RL203	MB-M	A	SC	C		2.01	M		16.6	M	0.15	A		0.10		5.70				0.78	2	0		
246314	2007 TV164	2007 TV164	MB-O	A	C	C		3.06	M		16.3	M	0.15	A		0.057		9.96				0.81	2	0		
246358	2007 TX331	2007 TX331	MB-M	A	SC	C		2.65	M		16.0	M	0.15	A		0.10		2.68				0.46	2	0		
246573	2008 TN112	2008 TN112	MB-O	A	C	C		3.07	T		16.29	G	0.275	A		0.057		6.592				0.53	2	0		
246696	2009 AN25	2009 AN25	MB-O	A	C	C		2.45	T		16.78	L	0.15	A		0.057		7.06				0.72	2	0		
246703	2009 AO33	2009 AO33	MB-O	A	C	C		2.79	M		16.5	M	0.15	A		0.057		4.89				0.18	2	0		
246875	1994 WR6	1994 WR6	MB-O	A	C	C		5.57	M		15	M	0.15	A		0.057		6.91				0.33	2	0		
246917	1998 UR18	1998 UR18	MB-I	A	S	C		1.56	T		16.41	G	0.375	A		0.20		7.834				0.32	2	0		
246924	1999 AJ1	1999 AJ1	MB-I	A	S	C		1.63	T		16.31	G	0.240	A		0.20		58.865				0.47	2	0		
246970	1999 TX138	1999 TX138	MB-I	A	S	C		0.918	T		17.55	L	0.15	A		0.20		3.36				0.23	2+	0		
246979	1999 TA230	1999 TA230	MB-O	A	C	C		3.24	T		16.17	G	0.700	A		0.057		4.474				0.30	2	0		
247028	2000 AZ70	2000 AZ70	MB-O	A	C	C		4.48	T		15.47	G	0.560	A		0.057		3.627				0.15	2	0		
247081	2000 SS72	2000 SS72	FLOR	A	S	C		0.954	T		17.27	L	0.15	A		0.24		4.73				0.40	2	0		
247111	2000 TZ63	2000 TZ63	MB-O	A	C	C		3.77	T		15.85	G	0.130	A		0.057		43.014				0.75	2	0		
247115	2000 UY43	2000 UY43	MB-O	A	C	C		3.59	T		15.95	G	0.550	A		0.057		26.519				0.69	2	0		
247147	2000 XX12	2000 XX12	MB-O	A	C	C		4.02	T		15.71	G	0.955	A		0.057		6.584				0.55	2	0		
247201	2001 OO109	2001 OO109	MB-O	A	C	C		3.45	T		16.04	G	0.870	A		0.057		3.620				0.53	2	0		
247229	2001 QB195	2001 QB195	MB-O	A	C	C		3.10	T		16.27	G	0.460	A		0.057		4.386				0.48	2	0		
247259	2001 RT98	2001 RT98	MB-O	A	C	C		5.57	M		15.0	M	0.15	A		0.057		6.69				0.75	2+	0		
247283	2001 SC187	2001 SC187	MB-O	A	C	C		3.82	T		15.82	G	1.000	A		0.057		120.446				0.93	2	0		
247388	2001 YA122	2001 YA122	MB-O	A	C	C		3.61	T		15.94	G	1.000	A		0.057		183.534				0.62	2	0		
247405	2002 CU1	2002 CU1	HIL	A	C	C		6.10	M		14.8	M	0.15	A		0.057		12.228				0.80	3-	0		
247471	2002 JF51	2002 JF51	PHO	A	S	C		1.74	T		16.02	G	1.000	A		0.23		10.652				0.47	2	0		
247483	2002 LE19	2002 LE19	MB-I	A	S	C		1.19	T		16.98	G	0.510	A		0.20		5.288				0.77	2	0		
247504	2002 PN70	2002 PN70	MB-I	A	S	C		1.12	T		17.12	G	0.245	A		0.20		6.958				0.63	2	0		
247574	2002 TA18	2002 TA18	MB-O	A	C	C		4.00	T		15.72	G	0.200	A		0.057		8.422				0.77	2	0		
247634	2002 VM12	2002 VM12	MB-I	A	S	C		1.19	T		17.0	G	0.825	A		0.20		21.703				0.42	2	0		
247636	2002 VV39	2002 VV39	MB-O	A	C	C		4.53	T		15.45	G	0.350	A		0.057		29.785				0.59	2	0		
247651	2002 WK15	2002 WK15	MB-O	A	C	C		3.34	T		16.11	G	0.595	A		0.057		111.576				0.61	2	0		
247658	2002 XN63	2002 XN63	MB-I	A	S	C		1.34	T		16.73	L	0.15	A		0.20		2.65				0.28	2	0		
247795	2003 SX54	2003 SX54	FLOR	A	S	C		1.04	T		17.09	G	0.600	A		0.24		22.126				0.33	2	0		
247929	2003 WZ132	2003 WZ132	MB-I	A	S	C		1.02	T		17.32	G	0.510	A		0.20		3.661				0.61	2	0		
247963	2003 YY136	2003 YY136	PHO	A	S	C		1.40	T		16.48	G	0.200	A		0.23		3.837				0.35	2	0		
248071	2004 PA45	2004 PA45	MB-O	A	C	C		3.37	T		16.09	G	0.560	A		0.057		14.122				0.69	2	0		
248073	2004 PT48	2004 PT48	MB-O	A	C	C		3.84	T		15.81	G	0.535	A		0.057		11.667				0.52	2	0		
248083	2004 QU24	2004 QU24	NEA	A	S	C		1.88	M		16	M	0.15	A		0.20		4.66				0.12	2-	0		
248098	2004 RG85	2004 RG85	MB-O	A	C	C		4.28	T		15.57	G	1.000	A		0.057		167.804				0.61	2	0		
248105	2004 RT102	2004 RT102	THM	A	C	C		2.69	T		16.21	G	1.000	A		0.08		41.868				0.35	2	0		
248138	2004 SA53	2004 SA53	MB-O	A	C	C		4.29	T		15.57	G	0.135	A		0.057		6.344				0.71	2	0		
248140	2004 SJ62	2004 SJ62	MB-O	A	C	C		4.85	T		15.3	G	0.000	A		0.057		18.968				0.57	2	0		
248227	2005 ES207	2005 ES207	MB-M	A	S	C		4.01	M		15.1	M	0.15	A		0.10		5.88			0.37	0.39	2	0		
248424	2005 SW220	2005 SW220	MB-O	A	C	C		3.88	T		15.78	G	1.000	A		0.057		38.679				0.37	2	0		
248489	2005 UA295	2005 UA295	MB-O	A	C	C		3.35	M		16.1	M	0.15	A		0.057		3.33				0.36	2	0		
248503	2005 UN480	2005 UN480	MB-O	A	C	C		3.62	T		15.93	G	0.000	A		0.057		142.740				0.90	2	0		
248544	2005 XJ24	2005 XJ24	MB-O	A	C	C		3.33	T		16.11	G	0.280	A		0.057		27.098				0.63	2	0		
248807	2006 SC148	2006 SC148	MB-O	A	C	C		3.51	M		16.0	M	0.15	A		0.057		3.254				0.12	2-	0		
248818	2006 SZ217	2006 SZ217	NEA	A	S	C		0.984	M		17.4	M	0.15	A		0.20		3.59			0.09	0.14	2-	0		
248896	2006 UE270	2006 UE270	THM	A	C	C		2.58	T		16.3	L	0.15	A		0.08		8.50				0.55	2	0		
248964	2006 YA16	2006 YA16	MB-O	A	C	C		3.83	T		15.81	G	1.000	A		0.057		10.818				0.65	2	0		
248981	2007 EB14	2007 EB14	MB-O	A	C	C		3.85	T		15.8	G	0.115	A		0.057		6.218				0.36	2	0		
249103	2007 VO244	2007 VO244	MC	A	S	C		0.825	T		17.78	G	0.475	A		0.20		4.218				0.29	2	0		
249177	2008 CT63	2008 CT63	MB-I	A	S	C		0.865	T		17.68	G	1.000	A		0.20		7.272				0.48	2	0		
249387	2009 BN76	2009 BN76	PHO	A	S	C		1.53	T		16.29	G	0.275	A		0.23		4.742				0.69	2	0		
249460	2009 HZ84	2009 HZ84	MB-I	A	S	C		1.20	T		16.97	L	0.15	A		0.20		3.50				0.28	3-	0		
249549	2010 JU33	2010 JU33	MB-M	A	SC	C		1.92	M		16.7	M	0.15	A		0.10		17.02				0.34	2	0		
249590	1996 UG2	1996 UG2	MB-O	A	C	C		3.68	M		15.9	M	0.15	A		0.057		4.45				0.23	2	0		
249595	1997 GH28	1997 GH28	NEA	A	S	C		0.897	M		17.6	M	0.15	A		0.20		19.696				1.20	3	0		
249606	1999 RV93	1999 RV93	MB-I	A	S	C		1.11	T		17.14	G	0.175	A		0.20		15.687				0.82	2	0		
249657	1999 UF45	1999 UF45	MB-O	A	C	C		3.87	T		15.79	G	1.000	A		0.057		4.871				0.28	2	0		
249660	1999 VK16	1999 VK16	MB-O	A	C	C		3.06	M		16.3	M	0.15	A		0.057		32.43				0.72	2	0		
249684	1999 XN256	1999 XN256	MB-I	A	S	C		0.937	T		17.51	G	0.860	A		0.20		11.810				0.77	2	0		
249699	2000 EM143	2000 EM143	MB-I	A	S	C		1.16	T		17.04	G	0.455	A		0.20		7.507				0.51	2	0		
249755	2000 SJ350	2000 SJ350	TR-J	A	C	C		16.05	M		12.7	M	0.15	A		0.057		16.498			0.39	0.50	2	0		
249756	2000 SD362	2000 SD362	FLOR	A	S	C		1.13	M		16.9	M	0.15	A		0.24		3.78				0.24	2	0		
249838	2001 OR104	2001 OR104	MB-O	A	C	C		3.65	T		15.91	G	0.950	A		0.057		670.775				0.69	2	0		
249849	2001 QA11	2001 QA11	MB-M	A	S	C		1.96	T		16.66	G	0.500	A		0.10		4.751				0.65	2	0		
249857	2001 QL104	2001 QL104	MB-O	A	C	C		2.41	T		16.82	G	1.000	A		0.057		29.309				0.53	2	0		
249866	2001 QM165	2001 QM165	MB-M	A	S	C		1.99	T		16.63	G	0.975	A		0.10		3.798				0.18	2	0		
249884	2001 QV286	2001 QV286	EUN	A	S	C		1.60	T		16.3	G	0.380	A		0.21		4.673				0.40	2	0		
249889	2001 RS43	2001 RS43	MB-M	A	S	C		2.23	T		16.38	G	0.325	A		0.10		21.030				0.56	2	0		
249909	2001 SC152	2001 SC152	MB-O	A	C	C		3.02	T		16.33	G	0.160	A		0.057		4.663				0.56	2	0		
249958	2001 UE26	2001 UE26	MB-O	A	C	C		3.29	T		16.14	G	0.560	A		0.057		6.816				0.31	2	0		
250071	2002 EO89	2002 EO89	MB-O	A	C	C		6.10	M		14.8	M	0.15	A		0.057		5.22				0.27	2	0		
250139	2002 RK68	2002 RK68	HIL	A	C	C		7.68	M		14.3	M	0.15	A		0.057		8.44			0.74	0.84	3-	0		
250171	2002 TH133	2002 TH133	MB-I	A	S	C		1.38	T		16.67	G	0.255	A		0.20		6.302				0.99	2	0		
250203	2002 UN65	2002 UN65	MB-I	A	S	C		1.42	M		16.6	M	0.15	A		0.2		4.466				0.70	2-	0		
250235	2002 XQ73	2002 XQ73	MB-I	A	S	C		1.32	T		16.77	G	0.280	A		0.20		39.783				0.77	2	0		
250365	2003 SJ307	2003 SJ307	MB-I	A	S	C		1.38	L		16.71	L	0.24	A		0.20		5.35				0.47	2-	0		
250458	2004 BO41	2004 BO41	NEA	A	S	C		0.782	M		17.9	M	0.15	A		0.20		16.19				0.85	2	0		
250484	2004 ED31	2004 ED31	H	A	E	C		0.577	T		18.12	G	0.045	A		0.3		17.398				0.72	2	0		
250523	2004 PV33	2004 PV33	MB-O	A	C	C		3.53	T		15.99	G	1.000	A		0.057		10.762				0.31	2	0		
250527	2004 PH49	2004 PH49	MB-O	A	C	C		3.85	M		15.8	M	0.15	A		0.057		3.59				0.27	2	0		
250533	2004 PU111	2004 PU111	MB-O	A	C	M		4.63	M		15.4	M	0.15	A		0.057		2.58				0.70	2+	0		
250567	2004 TH78	2004 TH78	MB-O	A	C	C		4.33	T		15.55	G	0.825	A		0.057		9.252				0.51	2	0		
250618	2005 GR30	2005 GR30	PHO	A	S	C		1.01	T		17.2	G	0.140	A		0.23		66.094				0.88	2	0		
250620	2005 GE59	2005 GE59	NEA	A	S	C		0.746	M		18.0	M	0.15	A		0.20		5.354				0.11	2	0		
250631	2005 HE5	2005 HE5	EUN	A	S	C		0.997	T		17.32	G	1.000	A		0.21		8.106				0.58	2	0		
250637	2005 JL47	2005 JL47	PHO	A	S	C		1.40	T		16.48	G	0.200	A		0.23		6.473				0.37	2	0		
250685	2005 QC40	2005 QC40	MB-O	A	C	C		3.00	T		16.34	G	0.000	A		0.057		3.611				0.65	2	0		
250697	2005 QY151	2005 QY151	NEA	A	S	C		0.782	M		17.9	M	0.15	A		0.20	>	11.0		>		0.05	2-	0		
250722	2005 SN29	2005 SN29	MB-O	A	C	C		5.10	T		15.19	G	0.315	A		0.057		7.301			0.44	0.53	2	0		
250806	2005 UG30	2005 UG30	MB-O	A	C	C		3.74	T		15.86	G	0.840	A		0.057		8.938				0.70	2	0		
250809	2005 UB41	2005 UB41	MB-O	A	C	C		4.03	M		15.7	M	0.15	A		0.057		3.24				0.19	2	0		
250815	2005 UB58	2005 UB58	MB-O	A	C	C		4.21	T		15.61	G	0.810	A		0.057		10.249				0.49	2	0		
250830	2005 UZ90	2005 UZ90	MB-O	A	C	C		4.17	T		15.63	G	0.815	A		0.057		3.902				0.60	2	0		
250898	2005 VL82	2005 VL82	MB-O	A	C	C		3.98	T		15.73	G	0.755	A		0.057		6.252				0.80	2	0		
250910	2005 WC4	2005 WC4	MB-O	A	C	C		3.42	T		16.06	G	0.805	A		0.057		9.023				0.43	2	0		
250929	2005 WK117	2005 WK117	MB-O	A	C	C		4.55	T		15.44	G	1.000	A		0.057		14.630				0.42	2	0		
250968	2006 GM26	2006 GM26	MC	A	S	C		1.01	T		17.34	G	0.715	A		0.20		10.687				0.30	2	0		
251003	2006 PB	2006 PB	MB-I	A	S	C		1.07	T		17.22	G	0.275	A		0.20		18.666				0.59	2	0		
251051	2006 RZ59	2006 RZ59	MB-M	A	S	C		1.67	M		17	M	0.15	A		0.10		2.920				0.12	2-	0		
251228	2006 UH241	2006 UH241	MB-I	A	S	C		1.83	T		16.05	G	0.265	A		0.20		15.509				0.26	2	0		
251268	2006 WL15	2006 WL15	MB-M	A	S	C		1.90	T		16.72	M	0.15	A		0.10		6.456				0.36	2	0		
251271	2006 WX32	2006 WX32	EUN	A	S	C		1.88	T		15.94	G	0.115	A		0.21		14.022				0.67	2	0		
251313	2006 YY38	2006 YY38	MB-O	A	C	C		2.43	T		16.8	G	0.120	A		0.057		12.159				0.54	2	0		
251346	2007 SJ	2007 SJ	NEA	A	S	C		1.10	L		17.16	L	0.31	A		0.20		2.718			0.10	0.37	3	0		
251492	2008 ET36	2008 ET36	MB-M	A	S	C		2.55	T		16.09	G	0.345	A		0.10		6.419				0.28	2	0		
251517	2008 FZ117	2008 FZ117	MB-O	A	C	C		4.42	M		15.5	M	0.15	A		0.057		5.58				0.63	2	0		
251695	1995 WC33	1995 WC33	MB-I	A	S	C		0.818	T		17.8	L	0.15	A		0.20		5.71				0.95	2-	0		
251696	1995 YU6	1995 YU6	MB-O	A	C	C		4.10	T		15.66	G	0.200	A		0.057		5.624				0.29	2	0		
251718	1997 SV18	1997 SV18	MB-M	A	S	C		1.48	T		17.26	G	1.000	A		0.10		4.443				0.95	2	0		
251738	1998 QU87	1998 QU87	MB-O	A	C	C		5.31	T		15.1	G	1.000	A		0.057		49.856				0.36	2	0		
251795	1999 TU2	1999 TU2	MB-I	A	S	C		0.995	T		17.38	G	0.635	A		0.20		4.904				0.52	2	0		
251932	1999 VW210	1999 VW210	MB-O	A	C	C		3.72	T		15.87	G	0.810	A		0.057		8.904				0.79	2	0		
252071	2000 SM208	2000 SM208	FLOR	A	S	C		0.863	T		17.49	G	0.540	A		0.24		6.221				0.79	2	0		
252079	2000 SY306	2000 SY306	FLOR	A	S	C		0.938	T		17.31	G	1.000	A		0.24		376.026				0.74	2	0		
252080	2000 SF338	2000 SF338	MB-O	A	C	C		2.21	T		17.01	L	0.15	A		0.057		2.74				0.95	3-	0		
252091	2000 UP30	2000 UP30	NEA	A	S	C		1.13	M		17.1	M	0.15	A		0.20		5.44			0.22	0.43	2	0		
252125	2000 WK147	2000 WK147	FLOR	A	S	C		0.914	T		17.36	G	0.780	A		0.24		69.381				0.61	2	0		
252216	2001 KH	2001 KH	H	A	E	C		0.641	T		17.89	G	0.000	A		0.3		6.425				0.38	2	0		
252309	2001 RC90	2001 RC90	MB-M	A	S	C		2.30	T		16.31	G	0.635	A		0.10		10.064				0.27	2	0		
252337	2001 SN114	2001 SN114	MB-M	A	S	C		1.80	T		16.85	G	0.000	A		0.10		5.747				0.26	2	0		
252352	2001 SM162	2001 SM162	MB-O	A	C	C		2.26	T		16.95	G	0.730	A		0.057		19.032				0.74	2	0		
252370	2001 SD256	2001 SD256	MB-M	A	SC	C		2.37	T		16.24	L	0.15	A		0.10		2.77				0.59	2	0		
252383	2001 SX324	2001 SX324	EUN	A	S	C		1.48	T		16.45	G	0.560	A		0.21		7.243				0.47	2	0		
252427	2001 TR137	2001 TR137	MB-M	A	S	C		2.14	T		16.47	G	0.135	A		0.10		3.339				0.24	2	0		
252444	2001 TB192	2001 TB192	MB-O	A	C	C		3.16	T		16.23	G	0.465	A		0.057		36.851				0.55	2	0		
252461	2001 TS233	2001 TS233	MB-O	A	C	C		2.81	T		16.49	G	0.060	A		0.057		353.871				0.48	2	0		
252474	2001 UH23	2001 UH23	MB-O	A	C	C		2.35	T		16.87	G	0.665	A		0.057		6.693				0.48	2	0		
252489	2001 US84	2001 US84	MB-O	A	C	C		3.18	T		16.22	G	0.185	A		0.057		44.583				0.34	2	0		
252535	2001 VV31	2001 VV31	MB-O	A	C	C		2.65	T		16.61	G	0.715	A		0.057		58.346				0.67	2	0		
252541	2001 VE60	2001 VE60	MB-O	A	C	C		3.13	T		16.25	G	0.350	A		0.057		5.242				0.71	2	0		
252602	2001 XD48	2001 XD48	MB-O	A	C	C		3.43	T		16.05	L	0.15	A		0.057		7.01				0.70	2	0		
252636	2001 XA220	2001 XA220	MB-O	A	C	C		2.55	T		16.7	G	0.000	A		0.057		12.197				0.73	2	0		
252656	2001 YD110	2001 YD110	MB-O	A	C	C		3.25	T		16.17	G	0.030	A		0.057		32.872				0.46	2	0		
252660	2001 YA128	2001 YA128	MB-O	A	C	C		2.26	T		16.96	G	1.000	A		0.057		23.394				0.76	2	0		
252702	2002 CB91	2002 CB91	TR-J	A	C	C		13.98	M		13.0	M	0.15	A		0.057	>	48.		>		0.6	2	0		
252724	2002 CN228	2002 CN228	TR-J	A	C	C		16.81	M		12.6	M	0.15	A		0.057		7.01				0.11	2	0		
